Frequency_Hz,PSD
-5717773.438,3.136988942e-09
-5712890.625,2.282755398e-09
-5708007.812,1.238119577e-08
-5703125,3.989206949e-09
-5698242.188,7.348056574e-09
-5693359.375,7.151527076e-09
-5688476.562,1.440327031e-08
-5683593.75,5.239823156e-09
-5678710.938,2.055221607e-08
-5673828.125,1.794490254e-09
-5668945.312,1.23034921e-08
-5664062.5,2.515530314e-08
-5659179.688,3.893493975e-09
-5654296.875,3.762228367e-08
-5649414.062,4.761071195e-09
-5644531.25,9.561770685e-09
-5639648.438,2.930780101e-08
-5634765.625,1.570620127e-09
-5629882.812,3.629862596e-09
-5625000,2.391571579e-09
-5620117.188,1.31835065e-09
-5615234.375,1.156676044e-08
-5610351.562,4.055782099e-08
-5605468.75,2.151333299e-08
-5600585.938,1.866161122e-08
-5595703.125,8.41691424e-09
-5590820.312,7.726295125e-10
-5585937.5,1.772448956e-08
-5581054.688,9.421742151e-09
-5576171.875,2.259439087e-08
-5571289.062,3.865309219e-09
-5566406.25,5.731860608e-09
-5561523.438,7.76834677e-09
-5556640.625,1.443087787e-08
-5551757.812,2.497016694e-08
-5546875,1.861164779e-09
-5541992.188,4.849211857e-08
-5537109.375,3.749460186e-08
-5532226.562,3.793297514e-09
-5527343.75,1.163743228e-08
-5522460.938,1.192470752e-08
-5517578.125,1.450945549e-08
-5512695.312,1.085711349e-08
-5507812.5,1.499997826e-08
-5502929.688,7.316557497e-09
-5498046.875,5.474462183e-08
-5493164.062,5.940221256e-08
-5488281.25,1.251146892e-09
-5483398.438,1.245443916e-08
-5478515.625,8.334657016e-09
-5473632.812,3.48193455e-08
-5468750,9.462998859e-09
-5463867.188,5.050871049e-08
-5458984.375,2.103093957e-08
-5454101.562,4.641505902e-10
-5449218.75,3.343335005e-08
-5444335.938,5.48785532e-09
-5439453.125,9.415193404e-09
-5434570.312,1.814678349e-08
-5429687.5,9.700320263e-09
-5424804.688,5.520775222e-09
-5419921.875,8.651813552e-09
-5415039.062,1.430732579e-09
-5410156.25,3.928892347e-08
-5405273.438,2.425433704e-10
-5400390.625,4.30373943e-09
-5395507.812,2.691005705e-08
-5390625,2.767613092e-10
-5385742.188,3.602039132e-08
-5380859.375,8.053969556e-09
-5375976.562,1.124690753e-08
-5371093.75,1.752845181e-09
-5366210.938,4.858129011e-09
-5361328.125,5.619692852e-09
-5356445.312,7.72035635e-09
-5351562.5,1.134852874e-08
-5346679.688,1.204192735e-08
-5341796.875,2.141926185e-08
-5336914.062,9.030618478e-09
-5332031.25,7.517560767e-09
-5327148.438,1.754968853e-09
-5322265.625,3.632496243e-09
-5317382.812,4.744597874e-09
-5312500,3.06527046e-09
-5307617.188,2.23762233e-08
-5302734.375,8.119235841e-09
-5297851.562,2.88279851e-08
-5292968.75,5.568721937e-09
-5288085.938,4.611143843e-08
-5283203.125,8.383108513e-09
-5278320.312,6.78371506e-09
-5273437.5,2.427135583e-08
-5268554.688,3.364752271e-08
-5263671.875,8.421095375e-09
-5258789.062,7.585437292e-09
-5253906.25,3.388201058e-09
-5249023.438,2.884941222e-08
-5244140.625,2.223931643e-09
-5239257.812,1.364076606e-08
-5234375,8.543751321e-09
-5229492.188,4.099332142e-08
-5224609.375,7.33453214e-09
-5219726.562,5.261878369e-09
-5214843.75,1.000239095e-09
-5209960.938,1.031531896e-08
-5205078.125,2.251608748e-08
-5200195.312,1.047887819e-08
-5195312.5,5.128521772e-09
-5190429.688,3.387008275e-09
-5185546.875,1.922323621e-08
-5180664.062,3.51827149e-08
-5175781.25,2.182203494e-08
-5170898.438,1.137797572e-08
-5166015.625,2.613282555e-08
-5161132.812,8.989616644e-10
-5156250,5.597258818e-10
-5151367.188,2.515782545e-08
-5146484.375,4.21238019e-09
-5141601.562,2.620700146e-08
-5136718.75,1.644214803e-09
-5131835.938,1.872174558e-08
-5126953.125,8.08562085e-09
-5122070.312,5.885919126e-09
-5117187.5,5.806610966e-10
-5112304.688,1.541232745e-08
-5107421.875,1.376327684e-08
-5102539.062,4.013405771e-09
-5097656.25,1.644585277e-08
-5092773.438,1.848984886e-08
-5087890.625,3.368149095e-08
-5083007.812,1.519953568e-09
-5078125,5.530146388e-09
-5073242.188,4.1722005e-08
-5068359.375,1.592469591e-08
-5063476.562,1.584995767e-08
-5058593.75,1.970938508e-09
-5053710.938,2.388880024e-09
-5048828.125,2.061827467e-09
-5043945.312,2.73911529e-08
-5039062.5,4.107885827e-08
-5034179.688,4.409297245e-09
-5029296.875,1.313383128e-08
-5024414.062,5.731875943e-08
-5019531.25,1.262123825e-08
-5014648.438,5.63268596e-09
-5009765.625,1.061310736e-09
-5004882.812,1.719882095e-08
-5000000,5.308837891e-08
-4995117.188,1.108456867e-08
-4990234.375,1.456947461e-08
-4985351.562,2.507504411e-08
-4980468.75,7.852331265e-09
-4975585.938,3.847548483e-08
-4970703.125,2.27656079e-09
-4965820.312,3.303438434e-08
-4960937.5,6.033075026e-09
-4956054.688,4.360393888e-10
-4951171.875,1.247445951e-10
-4946289.062,1.582412822e-08
-4941406.25,5.459693843e-09
-4936523.438,2.936520955e-08
-4931640.625,1.279647599e-08
-4926757.812,1.281143756e-08
-4921875,1.975814463e-08
-4916992.188,5.496493075e-09
-4912109.375,3.25645073e-08
-4907226.562,2.640054416e-09
-4902343.75,5.648377567e-09
-4897460.938,2.242379147e-08
-4892578.125,1.348504214e-08
-4887695.312,2.173517888e-08
-4882812.5,2.575906025e-09
-4877929.688,1.656478211e-08
-4873046.875,4.001969264e-10
-4868164.062,1.256055961e-09
-4863281.25,1.719870765e-09
-4858398.438,6.761933971e-09
-4853515.625,1.319906417e-09
-4848632.812,1.874520446e-09
-4843750,3.809892028e-08
-4838867.188,1.322227688e-08
-4833984.375,1.4094044e-08
-4829101.562,2.0049579e-09
-4824218.75,1.091487808e-08
-4819335.938,1.723607808e-09
-4814453.125,1.759856316e-08
-4809570.312,1.653756431e-08
-4804687.5,1.511546986e-09
-4799804.688,9.087392944e-09
-4794921.875,6.383914532e-09
-4790039.062,2.881917437e-08
-4785156.25,2.531754323e-09
-4780273.438,2.809565977e-09
-4775390.625,4.637579798e-09
-4770507.812,3.106840459e-08
-4765625,3.446922197e-09
-4760742.188,4.273102532e-10
-4755859.375,1.284933909e-08
-4750976.562,1.815015205e-08
-4746093.75,1.127765264e-08
-4741210.938,3.093038099e-09
-4736328.125,3.670849312e-09
-4731445.312,5.017271591e-09
-4726562.5,2.487866734e-08
-4721679.688,4.746665196e-09
-4716796.875,3.79612465e-08
-4711914.062,3.146220486e-09
-4707031.25,1.811066152e-08
-4702148.438,4.988196658e-09
-4697265.625,5.523566564e-09
-4692382.812,1.4803434e-08
-4687500,3.849263563e-09
-4682617.188,1.979156904e-08
-4677734.375,9.089181471e-09
-4672851.562,1.955619592e-08
-4667968.75,2.626509291e-08
-4663085.938,1.889634577e-08
-4658203.125,8.416749194e-09
-4653320.312,7.349264143e-09
-4648437.5,4.374554245e-09
-4643554.688,2.227796555e-09
-4638671.875,2.592153181e-08
-4633789.062,5.761030257e-09
-4628906.25,4.308712313e-09
-4624023.438,2.267749792e-08
-4619140.625,7.723219176e-09
-4614257.812,6.024984381e-09
-4609375,1.334054486e-08
-4604492.188,2.190924697e-08
-4599609.375,1.086762724e-08
-4594726.562,4.579476981e-09
-4589843.75,3.206764411e-09
-4584960.938,6.045575792e-08
-4580078.125,3.231982957e-09
-4575195.312,7.072805181e-08
-4570312.5,4.060512703e-09
-4565429.688,8.484821619e-11
-4560546.875,3.080329131e-08
-4555664.062,1.029560758e-08
-4550781.25,1.522257917e-08
-4545898.438,8.238597053e-09
-4541015.625,1.065833342e-08
-4536132.812,7.252849889e-11
-4531250,4.897173387e-09
-4526367.188,2.151257048e-09
-4521484.375,1.617399688e-09
-4516601.562,1.31663826e-08
-4511718.75,3.72508267e-09
-4506835.938,1.012541855e-09
-4501953.125,7.746237116e-10
-4497070.312,5.431365864e-09
-4492187.5,3.786847785e-08
-4487304.688,1.290919025e-08
-4482421.875,7.152067448e-08
-4477539.062,1.989350102e-09
-4472656.25,1.444614332e-08
-4467773.438,1.010626681e-08
-4462890.625,1.638987186e-09
-4458007.812,1.573366946e-08
-4453125,6.878721578e-09
-4448242.188,1.93013933e-09
-4443359.375,1.242422336e-08
-4438476.562,1.196472693e-08
-4433593.75,6.663940191e-09
-4428710.938,1.034614731e-08
-4423828.125,1.52201294e-09
-4418945.312,6.045559486e-10
-4414062.5,3.934392243e-09
-4409179.688,3.68016649e-08
-4404296.875,8.642023005e-09
-4399414.062,1.241603756e-08
-4394531.25,1.523444748e-09
-4389648.438,1.484869461e-08
-4384765.625,7.030990662e-08
-4379882.812,8.350960362e-09
-4375000,2.283206467e-08
-4370117.188,2.14533265e-08
-4365234.375,4.26071525e-08
-4360351.562,3.252279547e-09
-4355468.75,1.299079471e-08
-4350585.938,5.784027161e-09
-4345703.125,2.29475635e-08
-4340820.312,2.116857448e-08
-4335937.5,7.284724612e-08
-4331054.688,2.435039584e-09
-4326171.875,2.906132585e-08
-4321289.062,5.010161896e-09
-4316406.25,3.864145249e-08
-4311523.438,1.458389304e-08
-4306640.625,4.539899449e-09
-4301757.812,7.92815002e-09
-4296875,1.95219118e-08
-4291992.188,1.446893342e-08
-4287109.375,3.796209706e-08
-4282226.562,5.19718025e-08
-4277343.75,1.870482741e-08
-4272460.938,4.823659806e-09
-4267578.125,1.169963322e-08
-4262695.312,4.482242734e-09
-4257812.5,7.760123365e-09
-4252929.688,4.063039957e-09
-4248046.875,2.998620701e-09
-4243164.062,1.737296002e-09
-4238281.25,7.511550753e-09
-4233398.438,2.600326855e-09
-4228515.625,9.240227105e-09
-4223632.812,8.539587148e-10
-4218750,3.913678559e-09
-4213867.188,1.846319264e-08
-4208984.375,7.975426544e-10
-4204101.562,5.230734547e-08
-4199218.75,5.919971186e-09
-4194335.938,9.540611641e-11
-4189453.125,1.387240689e-08
-4184570.312,8.541612046e-09
-4179687.5,1.942219165e-09
-4174804.688,3.618408891e-10
-4169921.875,2.530127526e-09
-4165039.062,4.262518883e-08
-4160156.25,3.205137303e-08
-4155273.438,5.712011383e-08
-4150390.625,3.597526164e-09
-4145507.812,1.541518424e-08
-4140625,2.053097017e-08
-4135742.188,4.649540632e-09
-4130859.375,1.481659856e-09
-4125976.562,2.329666199e-09
-4121093.75,9.358820843e-09
-4116210.938,4.621437805e-09
-4111328.125,1.570327084e-09
-4106445.312,1.006891084e-09
-4101562.5,4.999446543e-09
-4096679.688,1.927634383e-08
-4091796.875,6.532935516e-09
-4086914.062,3.487758134e-09
-4082031.25,1.522065136e-08
-4077148.438,2.356994521e-08
-4072265.625,4.539435673e-10
-4067382.812,1.693929193e-08
-4062500,8.111271229e-10
-4057617.188,1.12367923e-08
-4052734.375,2.717096656e-08
-4047851.562,2.144995044e-08
-4042968.75,1.392646594e-08
-4038085.938,1.944206242e-08
-4033203.125,8.978812589e-10
-4028320.312,1.527645587e-09
-4023437.5,2.836724486e-09
-4018554.688,1.708071049e-09
-4013671.875,3.318121066e-08
-4008789.062,4.857682778e-08
-4003906.25,4.854584015e-09
-3999023.438,2.03394663e-09
-3994140.625,2.068252834e-09
-3989257.812,1.251160122e-08
-3984375,1.070495945e-08
-3979492.188,1.510846305e-08
-3974609.375,3.188968123e-09
-3969726.562,2.110116233e-08
-3964843.75,9.603697345e-09
-3959960.938,3.161888337e-09
-3955078.125,9.288877196e-09
-3950195.312,2.53724371e-08
-3945312.5,8.377375717e-09
-3940429.688,1.394593418e-08
-3935546.875,3.316396795e-08
-3930664.062,9.010905584e-10
-3925781.25,1.348093929e-08
-3920898.438,2.112686679e-09
-3916015.625,7.058312172e-09
-3911132.812,1.007660217e-08
-3906250,6.828726304e-10
-3901367.188,7.798636707e-10
-3896484.375,1.280151552e-08
-3891601.562,1.543121133e-09
-3886718.75,2.384246107e-09
-3881835.938,1.381611825e-08
-3876953.125,3.409594036e-08
-3872070.312,1.903366299e-08
-3867187.5,2.772498258e-09
-3862304.688,4.597993389e-10
-3857421.875,1.535429246e-08
-3852539.062,2.695427633e-08
-3847656.25,6.360511132e-09
-3842773.438,9.800154912e-09
-3837890.625,6.858979382e-09
-3833007.812,9.852589974e-09
-3828125,7.940989161e-09
-3823242.188,2.717881252e-08
-3818359.375,3.514544792e-09
-3813476.562,1.07721097e-08
-3808593.75,1.185992872e-08
-3803710.938,6.315744931e-08
-3798828.125,3.554188416e-08
-3793945.312,1.355459356e-08
-3789062.5,1.148180908e-08
-3784179.688,1.68199299e-08
-3779296.875,1.752674026e-09
-3774414.062,1.492733429e-09
-3769531.25,2.04705391e-08
-3764648.438,1.095879283e-08
-3759765.625,4.728479965e-09
-3754882.812,4.454409027e-09
-3750000,1.067141084e-08
-3745117.188,1.152747098e-08
-3740234.375,1.960008241e-08
-3735351.562,4.254389176e-09
-3730468.75,1.561129882e-08
-3725585.938,8.952252463e-10
-3720703.125,1.941797112e-08
-3715820.312,1.568677296e-08
-3710937.5,1.04249711e-08
-3706054.688,2.212411218e-08
-3701171.875,7.658089587e-09
-3696289.062,3.306208897e-08
-3691406.25,2.056954413e-08
-3686523.438,7.416795031e-09
-3681640.625,2.351920928e-08
-3676757.812,3.198066477e-09
-3671875,1.068202349e-08
-3666992.188,2.489359409e-08
-3662109.375,2.021300124e-08
-3657226.562,3.9091005e-10
-3652343.75,9.812335991e-09
-3647460.938,4.081023697e-09
-3642578.125,3.264865211e-08
-3637695.312,1.29263426e-08
-3632812.5,8.151678845e-09
-3627929.688,5.055409457e-08
-3623046.875,1.663427926e-08
-3618164.062,2.958469758e-08
-3613281.25,8.506676371e-09
-3608398.438,1.179343911e-08
-3603515.625,1.29429971e-08
-3598632.812,2.864553497e-09
-3593750,1.255404263e-08
-3588867.188,2.244709696e-09
-3583984.375,1.247543351e-08
-3579101.562,4.773943746e-09
-3574218.75,7.507580181e-09
-3569335.938,5.183327502e-09
-3564453.125,1.47002349e-08
-3559570.312,1.890726739e-08
-3554687.5,7.04165203e-09
-3549804.688,5.783886345e-09
-3544921.875,7.90986172e-09
-3540039.062,1.749897012e-09
-3535156.25,2.840759821e-09
-3530273.438,7.844531574e-09
-3525390.625,6.365112684e-09
-3520507.812,1.931595996e-08
-3515625,2.163408321e-11
-3510742.188,4.53479859e-09
-3505859.375,1.264087094e-08
-3500976.562,1.780988185e-08
-3496093.75,1.223561618e-08
-3491210.938,2.279143212e-08
-3486328.125,1.427454311e-08
-3481445.312,1.406808229e-08
-3476562.5,1.474451655e-08
-3471679.688,3.754662806e-08
-3466796.875,5.466368339e-08
-3461914.062,3.684081591e-08
-3457031.25,2.869760859e-09
-3452148.438,3.872944152e-09
-3447265.625,1.522807999e-08
-3442382.812,1.282043277e-08
-3437500,1.964686043e-08
-3432617.188,3.649757328e-09
-3427734.375,1.754961629e-09
-3422851.562,5.292403478e-09
-3417968.75,3.639603542e-08
-3413085.938,2.795959777e-08
-3408203.125,2.998940629e-09
-3403320.312,7.465540701e-10
-3398437.5,2.407747023e-09
-3393554.688,2.122856886e-08
-3388671.875,5.142013534e-11
-3383789.062,7.73625737e-09
-3378906.25,4.593328724e-08
-3374023.438,2.188932643e-08
-3369140.625,9.377630505e-09
-3364257.812,8.792205691e-09
-3359375,1.888746619e-09
-3354492.188,1.015739937e-09
-3349609.375,3.644846965e-08
-3344726.562,1.023003663e-08
-3339843.75,2.618772811e-08
-3334960.938,1.899269607e-08
-3330078.125,2.742862908e-09
-3325195.312,4.423585591e-08
-3320312.5,6.933038691e-09
-3315429.688,6.607281497e-09
-3310546.875,6.42622559e-09
-3305664.062,5.774964879e-09
-3300781.25,2.032728591e-08
-3295898.438,7.506622406e-10
-3291015.625,8.880192069e-09
-3286132.812,1.556816228e-08
-3281250,9.573545083e-09
-3276367.188,1.36200269e-08
-3271484.375,1.957936874e-08
-3266601.562,5.899564081e-09
-3261718.75,2.329400407e-08
-3256835.938,5.892745685e-09
-3251953.125,5.020486913e-10
-3247070.312,3.445658838e-10
-3242187.5,3.468913922e-09
-3237304.688,1.197372433e-08
-3232421.875,2.100646573e-09
-3227539.062,8.323200361e-09
-3222656.25,4.625597218e-09
-3217773.438,6.193360531e-09
-3212890.625,1.01571376e-08
-3208007.812,4.3928659e-09
-3203125,1.826237648e-08
-3198242.188,1.445762599e-09
-3193359.375,7.879683094e-09
-3188476.562,9.989999005e-09
-3183593.75,2.356123922e-09
-3178710.938,7.269377407e-10
-3173828.125,5.355147025e-09
-3168945.312,2.174897524e-09
-3164062.5,1.860423721e-08
-3159179.688,1.854521175e-08
-3154296.875,2.140834113e-09
-3149414.062,6.891955035e-09
-3144531.25,2.04938045e-08
-3139648.438,2.298063725e-08
-3134765.625,3.540989156e-08
-3129882.812,1.464538824e-10
-3125000,2.345875151e-09
-3120117.188,1.058704473e-08
-3115234.375,2.766791092e-09
-3110351.562,4.913247742e-09
-3105468.75,3.002626394e-09
-3100585.938,2.3788247e-09
-3095703.125,3.363474049e-09
-3090820.312,1.063911344e-08
-3085937.5,1.217649258e-08
-3081054.688,3.10511263e-08
-3076171.875,8.228818746e-09
-3071289.062,3.340985926e-09
-3066406.25,1.152161569e-09
-3061523.438,1.755022615e-08
-3056640.625,2.921395636e-09
-3051757.812,4.280638227e-09
-3046875,3.122736546e-08
-3041992.188,2.182688436e-08
-3037109.375,5.406017023e-09
-3032226.562,4.630050532e-08
-3027343.75,5.275306129e-09
-3022460.938,1.47078652e-08
-3017578.125,9.159781664e-09
-3012695.312,9.100322758e-10
-3007812.5,4.921490406e-08
-3002929.688,1.746987208e-09
-2998046.875,1.111841875e-09
-2993164.062,2.630030245e-09
-2988281.25,9.576445125e-09
-2983398.438,1.311903848e-09
-2978515.625,1.864734358e-09
-2973632.812,5.227772101e-09
-2968750,2.979085449e-09
-2963867.188,2.375258594e-09
-2958984.375,4.624211177e-08
-2954101.562,5.937271068e-10
-2949218.75,1.336156258e-08
-2944335.938,2.272918806e-08
-2939453.125,2.45680616e-10
-2934570.312,7.162804055e-10
-2929687.5,1.738936835e-08
-2924804.688,9.200568171e-09
-2919921.875,3.653662484e-09
-2915039.062,2.653639008e-10
-2910156.25,1.218807786e-08
-2905273.438,6.10678838e-09
-2900390.625,1.498877932e-09
-2895507.812,9.135524426e-09
-2890625,1.723006074e-08
-2885742.188,2.590190087e-08
-2880859.375,1.757218134e-08
-2875976.562,6.121965979e-09
-2871093.75,5.387193671e-09
-2866210.938,7.658619664e-09
-2861328.125,7.760671366e-10
-2856445.312,4.279768433e-09
-2851562.5,6.280173963e-10
-2846679.688,1.548529464e-08
-2841796.875,1.841111415e-08
-2836914.062,3.368279614e-09
-2832031.25,5.072590297e-10
-2827148.438,3.086203946e-09
-2822265.625,4.640205307e-09
-2817382.812,8.352182916e-09
-2812500,1.366787294e-09
-2807617.188,2.460275542e-08
-2802734.375,2.900162778e-09
-2797851.562,1.429087884e-09
-2792968.75,9.905370914e-10
-2788085.938,1.109332286e-08
-2783203.125,9.064642662e-09
-2778320.312,3.89466718e-09
-2773437.5,7.248199914e-09
-2768554.688,9.381160667e-09
-2763671.875,7.916631355e-09
-2758789.062,1.302938856e-09
-2753906.25,2.78461019e-08
-2749023.438,4.196628182e-08
-2744140.625,1.176449026e-08
-2739257.812,6.102761752e-10
-2734375,5.106851781e-09
-2729492.188,4.700103979e-09
-2724609.375,8.620011546e-09
-2719726.562,1.013254311e-08
-2714843.75,5.174540395e-08
-2709960.938,1.732175103e-08
-2705078.125,5.773823207e-10
-2700195.312,1.15499067e-09
-2695312.5,4.295921361e-09
-2690429.688,4.502717174e-09
-2685546.875,6.240080943e-08
-2680664.062,5.922084237e-08
-2675781.25,3.876936439e-09
-2670898.438,1.3577252e-09
-2666015.625,2.131418439e-09
-2661132.812,2.356143373e-08
-2656250,5.236907719e-09
-2651367.188,2.574011389e-08
-2646484.375,1.130463944e-08
-2641601.562,4.56275209e-09
-2636718.75,1.455374591e-08
-2631835.938,1.225352002e-09
-2626953.125,3.117960395e-08
-2622070.312,5.184887947e-09
-2617187.5,1.745243172e-08
-2612304.688,1.177141726e-08
-2607421.875,6.594422753e-09
-2602539.062,2.687566054e-09
-2597656.25,2.020661606e-08
-2592773.438,1.609685088e-09
-2587890.625,6.618581055e-08
-2583007.812,4.060985994e-09
-2578125,1.630078939e-08
-2573242.188,1.857299708e-08
-2568359.375,2.690147611e-09
-2563476.562,9.516750878e-09
-2558593.75,1.902820012e-08
-2553710.938,5.727901105e-09
-2548828.125,1.24343616e-08
-2543945.312,8.973496157e-10
-2539062.5,1.236079786e-08
-2534179.688,7.816733866e-09
-2529296.875,2.816705114e-08
-2524414.062,1.30416875e-08
-2519531.25,1.36448499e-10
-2514648.438,1.4068132e-08
-2509765.625,8.23000791e-09
-2504882.812,2.301290773e-08
-2500000,1.313068956e-08
-2495117.188,1.75004126e-09
-2490234.375,2.48976666e-08
-2485351.562,4.352807784e-09
-2480468.75,3.280035849e-08
-2475585.938,5.12876657e-09
-2470703.125,9.043482272e-10
-2465820.312,9.791330424e-09
-2460937.5,8.666508643e-09
-2456054.688,3.079186061e-08
-2451171.875,1.152986219e-08
-2446289.062,1.648047032e-08
-2441406.25,2.137731222e-08
-2436523.438,1.806814052e-08
-2431640.625,2.161857155e-08
-2426757.812,1.014963532e-09
-2421875,3.088067698e-09
-2416992.188,5.817965696e-10
-2412109.375,9.065439353e-09
-2407226.562,3.219388317e-09
-2402343.75,1.042857699e-08
-2397460.938,2.625393854e-08
-2392578.125,2.753599203e-08
-2387695.312,1.364454477e-08
-2382812.5,2.189366534e-09
-2377929.688,1.999832534e-08
-2373046.875,1.207058947e-08
-2368164.062,1.33499798e-08
-2363281.25,1.903768558e-08
-2358398.438,5.687893809e-10
-2353515.625,2.261024313e-09
-2348632.812,1.494837855e-08
-2343750,1.01012275e-09
-2338867.188,1.888581744e-09
-2333984.375,7.229006712e-08
-2329101.562,1.63203555e-08
-2324218.75,4.628471035e-08
-2319335.938,1.358469559e-08
-2314453.125,6.797995645e-09
-2309570.312,2.946456831e-08
-2304687.5,1.894936683e-08
-2299804.688,4.415733188e-08
-2294921.875,4.285934914e-08
-2290039.062,4.798050818e-08
-2285156.25,4.452408873e-08
-2280273.438,5.702713499e-08
-2275390.625,2.921103324e-08
-2270507.812,1.187991946e-08
-2265625,3.390634753e-09
-2260742.188,4.28970979e-08
-2255859.375,1.250519803e-08
-2250976.562,1.277547931e-09
-2246093.75,1.47165342e-08
-2241210.938,1.124922441e-08
-2236328.125,1.792826537e-08
-2231445.312,2.885681131e-11
-2226562.5,4.374204373e-08
-2221679.688,5.50041422e-09
-2216796.875,4.049041333e-09
-2211914.062,3.909127074e-09
-2207031.25,8.815284435e-10
-2202148.438,1.823563965e-08
-2197265.625,9.172737793e-09
-2192382.812,2.011825552e-08
-2187500,1.428984488e-08
-2182617.188,4.835804226e-08
-2177734.375,5.574316263e-09
-2172851.562,4.68974036e-10
-2167968.75,7.890147637e-09
-2163085.938,3.333745637e-10
-2158203.125,1.807191106e-08
-2153320.312,2.054449243e-08
-2148437.5,8.302255656e-09
-2143554.688,6.078642598e-10
-2138671.875,1.380375692e-08
-2133789.062,6.737750985e-10
-2128906.25,9.960909867e-09
-2124023.438,9.38627632e-09
-2119140.625,6.685312056e-09
-2114257.812,1.086055869e-09
-2109375,1.901042849e-08
-2104492.188,1.541468137e-08
-2099609.375,6.513546374e-09
-2094726.562,5.520122143e-09
-2089843.75,7.005997751e-09
-2084960.938,1.347522069e-08
-2080078.125,4.022458761e-10
-2075195.312,1.939846838e-08
-2070312.5,3.623880028e-08
-2065429.688,3.982647386e-09
-2060546.875,2.538034446e-08
-2055664.062,1.174674442e-09
-2050781.25,2.783148035e-09
-2045898.438,1.881349879e-08
-2041015.625,4.336895503e-09
-2036132.812,1.648741601e-08
-2031250,6.163706155e-09
-2026367.188,1.14990234e-08
-2021484.375,6.162770008e-09
-2016601.562,2.841110279e-09
-2011718.75,6.349042195e-09
-2006835.938,5.021208379e-09
-2001953.125,4.383917561e-09
-1997070.312,5.122159905e-08
-1992187.5,1.513109124e-08
-1987304.688,1.715067353e-08
-1982421.875,1.332531182e-08
-1977539.062,3.026706378e-08
-1972656.25,6.551176125e-09
-1967773.438,8.929957743e-09
-1962890.625,1.728504305e-08
-1958007.812,1.843946372e-09
-1953125,1.570435438e-08
-1948242.188,3.48577138e-09
-1943359.375,9.759895299e-09
-1938476.562,3.474832803e-09
-1933593.75,9.428235186e-10
-1928710.938,4.653296567e-09
-1923828.125,1.775724071e-08
-1918945.312,1.383260362e-08
-1914062.5,2.067109447e-08
-1909179.688,1.448601196e-09
-1904296.875,5.51992829e-10
-1899414.062,2.831530466e-08
-1894531.25,4.21300789e-09
-1889648.438,1.677452642e-09
-1884765.625,5.819006752e-10
-1879882.812,1.254735324e-08
-1875000,4.075459845e-08
-1870117.188,1.531528319e-08
-1865234.375,1.620675149e-09
-1860351.562,2.487933861e-08
-1855468.75,3.388117736e-08
-1850585.938,7.358605293e-09
-1845703.125,2.431309915e-09
-1840820.312,1.900712577e-09
-1835937.5,5.292361266e-08
-1831054.688,9.868451129e-09
-1826171.875,2.411032006e-08
-1821289.062,3.181653093e-09
-1816406.25,4.259401091e-09
-1811523.438,1.288336641e-08
-1806640.625,1.02387565e-08
-1801757.812,1.240540452e-08
-1796875,2.984618696e-09
-1791992.188,4.641715801e-09
-1787109.375,1.800451181e-08
-1782226.562,2.923675023e-09
-1777343.75,1.878886996e-08
-1772460.938,9.463680765e-09
-1767578.125,1.761013976e-08
-1762695.312,1.555211645e-09
-1757812.5,3.023140921e-09
-1752929.688,1.118151241e-09
-1748046.875,1.190712754e-08
-1743164.062,1.099937987e-09
-1738281.25,1.567549756e-08
-1733398.438,1.791848641e-09
-1728515.625,2.837392619e-09
-1723632.812,1.211728942e-08
-1718750,2.496256505e-09
-1713867.188,5.404826303e-09
-1708984.375,1.232255148e-08
-1704101.562,1.438421169e-08
-1699218.75,6.597371365e-09
-1694335.938,8.681469112e-09
-1689453.125,9.692795332e-10
-1684570.312,1.147929362e-08
-1679687.5,7.701712144e-09
-1674804.688,6.808718881e-09
-1669921.875,1.204539034e-09
-1665039.062,3.571034789e-09
-1660156.25,4.362858098e-09
-1655273.438,5.421410964e-09
-1650390.625,2.289012539e-09
-1645507.812,5.748249415e-09
-1640625,5.718000914e-09
-1635742.188,8.092606508e-09
-1630859.375,5.280294293e-09
-1625976.562,2.122507843e-08
-1621093.75,8.160771776e-09
-1616210.938,3.206464392e-09
-1611328.125,9.344853393e-09
-1606445.312,6.92271366e-09
-1601562.5,1.595908594e-08
-1596679.688,2.458229803e-08
-1591796.875,1.081976667e-08
-1586914.062,7.858204504e-09
-1582031.25,4.232475152e-09
-1577148.438,2.124650481e-08
-1572265.625,8.32765668e-09
-1567382.812,1.771948667e-09
-1562500,1.179822952e-08
-1557617.188,5.459840075e-09
-1552734.375,2.771705904e-08
-1547851.562,7.144284044e-09
-1542968.75,1.130109746e-08
-1538085.938,4.370485958e-08
-1533203.125,2.194495096e-09
-1528320.312,1.250923951e-08
-1523437.5,1.280440134e-08
-1518554.688,1.755141586e-08
-1513671.875,1.733418023e-09
-1508789.062,1.070142151e-08
-1503906.25,5.864786827e-09
-1499023.438,2.239016619e-09
-1494140.625,2.546082042e-08
-1489257.812,1.00241618e-08
-1484375,1.940036104e-08
-1479492.188,7.112764805e-09
-1474609.375,1.575729673e-08
-1469726.562,4.687582512e-08
-1464843.75,2.098421824e-08
-1459960.938,9.13396352e-10
-1455078.125,2.163244113e-08
-1450195.312,3.081609858e-09
-1445312.5,3.639604495e-09
-1440429.688,3.627463125e-08
-1435546.875,5.894635229e-10
-1430664.062,1.213023202e-08
-1425781.25,6.90152158e-09
-1420898.438,9.642935945e-10
