Frequency_Hz,PSD
-5712890.625,1.540676985e-08
-5708007.812,1.403724198e-08
-5703125,1.358346923e-08
-5698242.188,1.352372085e-08
-5693359.375,1.347568019e-08
-5688476.562,1.359969972e-08
-5683593.75,1.358417947e-08
-5678710.938,1.345508994e-08
-5673828.125,1.351522441e-08
-5668945.312,1.372563821e-08
-5664062.5,1.359924261e-08
-5659179.688,1.365138342e-08
-5654296.875,1.365742796e-08
-5649414.062,1.38600457e-08
-5644531.25,1.368930396e-08
-5639648.438,1.378478508e-08
-5634765.625,1.448708269e-08
-5629882.812,1.651694925e-08
-5625000,1.580491327e-08
-5620117.188,1.431084281e-08
-5615234.375,1.388143324e-08
-5610351.562,1.357390269e-08
-5605468.75,1.354891537e-08
-5600585.938,1.322398051e-08
-5595703.125,1.343167016e-08
-5590820.312,1.371704348e-08
-5585937.5,1.339250907e-08
-5581054.688,1.315518316e-08
-5576171.875,1.357278682e-08
-5571289.062,1.366247622e-08
-5566406.25,1.329493571e-08
-5561523.438,1.361080851e-08
-5556640.625,1.384692389e-08
-5551757.812,1.38938083e-08
-5546875,1.455962121e-08
-5541992.188,1.627229979e-08
-5537109.375,1.68323281e-08
-5532226.562,1.488929802e-08
-5527343.75,1.390425112e-08
-5522460.938,1.381356659e-08
-5517578.125,1.364820744e-08
-5512695.312,1.36163096e-08
-5507812.5,1.372634834e-08
-5502929.688,1.366603917e-08
-5498046.875,1.375757865e-08
-5493164.062,1.3532086e-08
-5488281.25,1.369793916e-08
-5483398.438,1.392332396e-08
-5478515.625,1.343122632e-08
-5473632.812,1.354278513e-08
-5468750,1.365826204e-08
-5463867.188,1.367895484e-08
-5458984.375,1.43386976e-08
-5454101.562,1.609096034e-08
-5449218.75,1.716524396e-08
-5444335.938,1.534182971e-08
-5439453.125,1.428587584e-08
-5434570.312,1.397710468e-08
-5429687.5,1.397852667e-08
-5424804.688,1.372713393e-08
-5419921.875,1.355955807e-08
-5415039.062,1.345661258e-08
-5410156.25,1.379032831e-08
-5405273.438,1.370245586e-08
-5400390.625,1.365531972e-08
-5395507.812,1.376052347e-08
-5390625,1.368920921e-08
-5385742.188,1.376417537e-08
-5380859.375,1.350787632e-08
-5375976.562,1.383577935e-08
-5371093.75,1.442712634e-08
-5366210.938,1.526196679e-08
-5361328.125,1.59726889e-08
-5356445.312,1.545603761e-08
-5351562.5,1.479766633e-08
-5346679.688,1.491512147e-08
-5341796.875,1.512402538e-08
-5336914.062,1.532964232e-08
-5332031.25,1.587894812e-08
-5327148.438,1.552359205e-08
-5322265.625,1.564509425e-08
-5317382.812,1.572079996e-08
-5312500,1.577851312e-08
-5307617.188,1.578608785e-08
-5302734.375,1.603360198e-08
-5297851.562,1.679694484e-08
-5292968.75,1.673263968e-08
-5288085.938,1.608220456e-08
-5283203.125,1.597394259e-08
-5278320.312,1.552114276e-08
-5273437.5,1.578399414e-08
-5268554.688,1.569637611e-08
-5263671.875,1.550210761e-08
-5258789.062,1.510061775e-08
-5253906.25,1.467274828e-08
-5249023.438,1.455614722e-08
-5244140.625,1.437732954e-08
-5239257.812,1.426261345e-08
-5234375,1.441222851e-08
-5229492.188,1.386243887e-08
-5224609.375,1.366048369e-08
-5219726.562,1.34486819e-08
-5214843.75,1.347174806e-08
-5209960.938,1.352486488e-08
-5205078.125,1.379531222e-08
-5200195.312,1.352197925e-08
-5195312.5,1.350941844e-08
-5190429.688,1.412412224e-08
-5185546.875,1.477980804e-08
-5180664.062,1.343619409e-08
-5175781.25,1.329439171e-08
-5170898.438,1.359605141e-08
-5166015.625,1.358191504e-08
-5161132.812,1.358383445e-08
-5156250,1.349230951e-08
-5151367.188,1.371635085e-08
-5146484.375,1.360622127e-08
-5141601.562,1.355706974e-08
-5136718.75,1.363180895e-08
-5131835.938,1.383234081e-08
-5126953.125,1.34605538e-08
-5122070.312,1.344501239e-08
-5117187.5,1.348827524e-08
-5112304.688,1.367974374e-08
-5107421.875,1.400878948e-08
-5102539.062,1.503586403e-08
-5097656.25,1.541359011e-08
-5092773.438,1.479777181e-08
-5087890.625,1.390449242e-08
-5083007.812,1.336289459e-08
-5078125,1.332512075e-08
-5073242.188,1.378961294e-08
-5068359.375,1.364031519e-08
-5063476.562,1.358080884e-08
-5058593.75,1.354812557e-08
-5053710.938,1.340530652e-08
-5048828.125,1.341355378e-08
-5043945.312,1.354366981e-08
-5039062.5,1.36253659e-08
-5034179.688,1.378176367e-08
-5029296.875,1.358687807e-08
-5024414.062,1.406252349e-08
-5019531.25,1.469285611e-08
-5014648.438,1.646289386e-08
-5009765.625,1.782450016e-08
-5004882.812,1.600905678e-08
-5000000,1.758464337e-08
-4995117.188,2.131482382e-08
-4990234.375,1.455357223e-08
-4985351.562,1.411232789e-08
-4980468.75,1.392653684e-08
-4975585.938,1.369126845e-08
-4970703.125,1.383534183e-08
-4965820.312,1.362288339e-08
-4960937.5,1.374270761e-08
-4956054.688,1.416450241e-08
-4951171.875,1.415756557e-08
-4946289.062,1.42137812e-08
-4941406.25,1.378756524e-08
-4936523.438,1.392655439e-08
-4931640.625,1.488175869e-08
-4926757.812,1.678174779e-08
-4921875,1.81837076e-08
-4916992.188,1.600052906e-08
-4912109.375,1.472284252e-08
-4907226.562,1.403141439e-08
-4902343.75,1.409564565e-08
-4897460.938,1.406215785e-08
-4892578.125,1.345001497e-08
-4887695.312,1.340341092e-08
-4882812.5,1.343966503e-08
-4877929.688,1.362136368e-08
-4873046.875,1.362692171e-08
-4868164.062,1.378755133e-08
-4863281.25,1.35557008e-08
-4858398.438,1.375985159e-08
-4853515.625,1.376673273e-08
-4848632.812,1.397648356e-08
-4843750,1.468318246e-08
-4838867.188,1.601931283e-08
-4833984.375,1.713253244e-08
-4829101.562,1.584502681e-08
-4824218.75,1.500435917e-08
-4819335.938,1.437985362e-08
-4814453.125,1.39901484e-08
-4809570.312,1.386036407e-08
-4804687.5,1.341196471e-08
-4799804.688,1.356971481e-08
-4794921.875,1.342457588e-08
-4790039.062,1.355660651e-08
-4785156.25,1.365617995e-08
-4780273.438,1.336564214e-08
-4775390.625,1.339185891e-08
-4770507.812,1.357898863e-08
-4765625,1.383087533e-08
-4760742.188,1.384124877e-08
-4755859.375,1.3981805e-08
-4750976.562,1.501334582e-08
-4746093.75,1.613056694e-08
-4741210.938,1.400710395e-08
-4736328.125,1.396472807e-08
-4731445.312,1.372028541e-08
-4726562.5,1.351946342e-08
-4721679.688,1.34745239e-08
-4716796.875,1.353702395e-08
-4711914.062,1.359881706e-08
-4707031.25,1.366169482e-08
-4702148.438,1.345977933e-08
-4697265.625,1.362365235e-08
-4692382.812,1.346256756e-08
-4687500,1.352475958e-08
-4682617.188,1.357277298e-08
-4677734.375,1.353379631e-08
-4672851.562,1.335658158e-08
-4667968.75,1.343212874e-08
-4663085.938,1.385102003e-08
-4658203.125,1.399311794e-08
-4653320.312,1.348991848e-08
-4648437.5,1.336366535e-08
-4643554.688,1.343488282e-08
-4638671.875,1.341988101e-08
-4633789.062,1.341783591e-08
-4628906.25,1.350078273e-08
-4624023.438,1.359343476e-08
-4619140.625,1.368847634e-08
-4614257.812,1.359143786e-08
-4609375,1.362594407e-08
-4604492.188,1.347210212e-08
-4599609.375,1.342532284e-08
-4594726.562,1.338460844e-08
-4589843.75,1.34569163e-08
-4584960.938,1.344407324e-08
-4580078.125,1.368287134e-08
-4575195.312,1.382587419e-08
-4570312.5,1.419739783e-08
-4565429.688,1.45472159e-08
-4560546.875,1.378227464e-08
-4555664.062,1.336631951e-08
-4550781.25,1.356796218e-08
-4545898.438,1.343658813e-08
-4541015.625,1.348400211e-08
-4536132.812,1.3627447e-08
-4531250,1.338261482e-08
-4526367.188,1.343393391e-08
-4521484.375,1.33102305e-08
-4516601.562,1.333009007e-08
-4511718.75,1.367205338e-08
-4506835.938,1.377561027e-08
-4501953.125,1.370041592e-08
-4497070.312,1.402594977e-08
-4492187.5,1.392000527e-08
-4487304.688,1.437966444e-08
-4482421.875,1.531236621e-08
-4477539.062,1.485925679e-08
-4472656.25,1.393565629e-08
-4467773.438,1.355768909e-08
-4462890.625,1.340833348e-08
-4458007.812,1.337363976e-08
-4453125,1.351014578e-08
-4448242.188,1.348123299e-08
-4443359.375,1.350994631e-08
-4438476.562,1.341896262e-08
-4433593.75,1.33607712e-08
-4428710.938,1.333075618e-08
-4423828.125,1.335949894e-08
-4418945.312,1.330190411e-08
-4414062.5,1.339998761e-08
-4409179.688,1.367654048e-08
-4404296.875,1.409595469e-08
-4399414.062,1.506549418e-08
-4394531.25,1.59535939e-08
-4389648.438,1.543697497e-08
-4384765.625,1.478768464e-08
-4379882.812,1.411982858e-08
-4375000,1.415560778e-08
-4370117.188,1.454548621e-08
-4365234.375,1.518813058e-08
-4360351.562,1.646569878e-08
-4355468.75,1.859314233e-08
-4350585.938,2.123813499e-08
-4345703.125,2.376477132e-08
-4340820.312,2.500555565e-08
-4335937.5,2.549988948e-08
-4331054.688,2.520386095e-08
-4326171.875,2.28374616e-08
-4321289.062,2.036482435e-08
-4316406.25,1.792327388e-08
-4311523.438,1.781059943e-08
-4306640.625,1.901696352e-08
-4301757.812,1.586987477e-08
-4296875,1.499371725e-08
-4291992.188,1.443596566e-08
-4287109.375,1.403580439e-08
-4282226.562,1.392583119e-08
-4277343.75,1.39250958e-08
-4272460.938,1.399311676e-08
-4267578.125,1.389079166e-08
-4262695.312,1.396135907e-08
-4257812.5,1.421778034e-08
-4252929.688,1.363815398e-08
-4248046.875,1.428990059e-08
-4243164.062,1.401563804e-08
-4238281.25,1.387668837e-08
-4233398.438,1.463463003e-08
-4228515.625,1.46379601e-08
-4223632.812,1.655026741e-08
-4218750,1.72821929e-08
-4213867.188,1.483243185e-08
-4208984.375,1.387280918e-08
-4204101.562,1.344228788e-08
-4199218.75,1.35572126e-08
-4194335.938,1.339421424e-08
-4189453.125,1.351794714e-08
-4184570.312,1.359078001e-08
-4179687.5,1.36168571e-08
-4174804.688,1.352427869e-08
-4169921.875,1.352850949e-08
-4165039.062,1.350075923e-08
-4160156.25,1.340858826e-08
-4155273.438,1.348089196e-08
-4150390.625,1.353901755e-08
-4145507.812,1.399897926e-08
-4140625,1.422986149e-08
-4135742.188,1.513042302e-08
-4130859.375,1.655790815e-08
-4125976.562,1.586397472e-08
-4121093.75,1.383022566e-08
-4116210.938,1.350223119e-08
-4111328.125,1.355668756e-08
-4106445.312,1.349691161e-08
-4101562.5,1.31969112e-08
-4096679.688,1.32993749e-08
-4091796.875,1.339410436e-08
-4086914.062,1.345586868e-08
-4082031.25,1.379182786e-08
-4077148.438,1.44711748e-08
-4072265.625,1.390835604e-08
-4067382.812,1.373863353e-08
-4062500,1.342318366e-08
-4057617.188,1.375738423e-08
-4052734.375,1.377328065e-08
-4047851.562,1.44502394e-08
-4042968.75,1.562069933e-08
-4038085.938,1.506785513e-08
-4033203.125,1.417842264e-08
-4028320.312,1.380015565e-08
-4023437.5,1.362358045e-08
-4018554.688,1.382135988e-08
-4013671.875,1.367615517e-08
-4008789.062,1.357466631e-08
-4003906.25,1.396738172e-08
-3999023.438,1.471451071e-08
-3994140.625,1.388400884e-08
-3989257.812,1.365882408e-08
-3984375,1.400957388e-08
-3979492.188,1.369100581e-08
-3974609.375,1.387974011e-08
-3969726.562,1.409417014e-08
-3964843.75,1.383090632e-08
-3959960.938,1.390617892e-08
-3955078.125,1.41522453e-08
-3950195.312,1.447734782e-08
-3945312.5,1.422206326e-08
-3940429.688,1.387701633e-08
-3935546.875,1.394024671e-08
-3930664.062,1.397357291e-08
-3925781.25,1.387627017e-08
-3920898.438,1.398990111e-08
-3916015.625,1.416913449e-08
-3911132.812,1.431317467e-08
-3906250,1.443189943e-08
-3901367.188,1.447552908e-08
-3896484.375,1.454641516e-08
-3891601.562,1.480517503e-08
-3886718.75,1.546595476e-08
-3881835.938,1.539221898e-08
-3876953.125,1.490033483e-08
-3872070.312,1.45348877e-08
-3867187.5,1.394221603e-08
-3862304.688,1.38384623e-08
-3857421.875,1.367994807e-08
-3852539.062,1.379220926e-08
-3847656.25,1.390116203e-08
-3842773.438,1.393386139e-08
-3837890.625,1.381762065e-08
-3833007.812,1.393363e-08
-3828125,1.355579004e-08
-3823242.188,1.355303115e-08
-3818359.375,1.34236892e-08
-3813476.562,1.350863218e-08
-3808593.75,1.365073554e-08
-3803710.938,1.371204972e-08
-3798828.125,1.376871207e-08
-3793945.312,1.405580784e-08
-3789062.5,1.401154113e-08
-3784179.688,1.442429914e-08
-3779296.875,1.444097282e-08
-3774414.062,1.392748011e-08
-3769531.25,1.382113482e-08
-3764648.438,1.358084155e-08
-3759765.625,1.360412128e-08
-3754882.812,1.367319434e-08
-3750000,1.403703904e-08
-3745117.188,1.475953146e-08
-3740234.375,1.375636293e-08
-3735351.562,1.389489e-08
-3730468.75,1.378668644e-08
-3725585.938,1.381019001e-08
-3720703.125,1.395945381e-08
-3715820.312,1.374238524e-08
-3710937.5,1.386480302e-08
-3706054.688,1.405338062e-08
-3701171.875,1.408654446e-08
-3696289.062,1.507654823e-08
-3691406.25,1.557400998e-08
-3686523.438,1.477780306e-08
-3681640.625,1.373552894e-08
-3676757.812,1.365516735e-08
-3671875,1.346095324e-08
-3666992.188,1.34250373e-08
-3662109.375,1.351787407e-08
-3657226.562,1.352425366e-08
-3652343.75,1.34919598e-08
-3647460.938,1.382089091e-08
-3642578.125,1.389782656e-08
-3637695.312,1.350740735e-08
-3632812.5,1.349834213e-08
-3627929.688,1.369547594e-08
-3623046.875,1.369637205e-08
-3618164.062,1.3848755e-08
-3613281.25,1.393680406e-08
-3608398.438,1.471558856e-08
-3603515.625,1.705263614e-08
-3598632.812,1.552452617e-08
-3593750,1.396186967e-08
-3588867.188,1.362746868e-08
-3583984.375,1.394461869e-08
-3579101.562,1.367814461e-08
-3574218.75,1.387271136e-08
-3569335.938,1.375339394e-08
-3564453.125,1.333076433e-08
-3559570.312,1.351359808e-08
-3554687.5,1.356929896e-08
-3549804.688,1.355777024e-08
-3544921.875,1.348387207e-08
-3540039.062,1.342455782e-08
-3535156.25,1.352174608e-08
-3530273.438,1.372415711e-08
-3525390.625,1.432093859e-08
-3520507.812,1.541107362e-08
-3515625,1.615917308e-08
-3510742.188,1.539938801e-08
-3505859.375,1.395210336e-08
-3500976.562,1.473539761e-08
-3496093.75,1.767709004e-08
-3491210.938,1.416632935e-08
-3486328.125,1.350305683e-08
-3481445.312,1.34236027e-08
-3476562.5,1.340267436e-08
-3471679.688,1.35683733e-08
-3466796.875,1.339969883e-08
-3461914.062,1.349380723e-08
-3457031.25,1.360149827e-08
-3452148.438,1.347123519e-08
-3447265.625,1.36150989e-08
-3442382.812,1.358993812e-08
-3437500,1.398699418e-08
-3432617.188,1.483773646e-08
-3427734.375,1.593488367e-08
-3422851.562,1.494009716e-08
-3417968.75,1.340276683e-08
-3413085.938,1.327751377e-08
-3408203.125,1.33492932e-08
-3403320.312,1.336021663e-08
-3398437.5,1.347090637e-08
-3393554.688,1.371319068e-08
-3388671.875,1.351982646e-08
-3383789.062,1.329806125e-08
-3378906.25,1.333074806e-08
-3374023.438,1.330358415e-08
-3369140.625,1.326189444e-08
-3364257.812,1.340454792e-08
-3359375,1.362507458e-08
-3354492.188,1.3720616e-08
-3349609.375,1.376380399e-08
-3344726.562,1.407948346e-08
-3339843.75,1.456237227e-08
-3334960.938,1.383413255e-08
-3330078.125,1.361532285e-08
-3325195.312,1.34806031e-08
-3320312.5,1.348498948e-08
-3315429.688,1.345375654e-08
-3310546.875,1.343700791e-08
-3305664.062,1.317041325e-08
-3300781.25,1.324283204e-08
-3295898.438,1.327588392e-08
-3291015.625,1.330005e-08
-3286132.812,1.342191832e-08
-3281250,1.342796722e-08
-3276367.188,1.315143488e-08
-3271484.375,1.332982452e-08
-3266601.562,1.351668765e-08
-3261718.75,1.377135861e-08
-3256835.938,1.419374091e-08
-3251953.125,1.406000212e-08
-3247070.312,1.547747752e-08
-3242187.5,1.391464048e-08
-3237304.688,1.342002425e-08
-3232421.875,1.357794681e-08
-3227539.062,1.346335969e-08
-3222656.25,1.347709239e-08
-3217773.438,1.330304902e-08
-3212890.625,1.326927301e-08
-3208007.812,1.332695118e-08
-3203125,1.33528559e-08
-3198242.188,1.321649909e-08
-3193359.375,1.312597755e-08
-3188476.562,1.312971714e-08
-3183593.75,1.324821588e-08
-3178710.938,1.33320821e-08
-3173828.125,1.358103675e-08
-3168945.312,1.377635375e-08
-3164062.5,1.395681017e-08
-3159179.688,1.463543644e-08
-3154296.875,1.34942477e-08
-3149414.062,1.345388966e-08
-3144531.25,1.329670509e-08
-3139648.438,1.340580325e-08
-3134765.625,1.34573234e-08
-3129882.812,1.331955368e-08
-3125000,1.349613591e-08
-3120117.188,1.332477016e-08
-3115234.375,1.31706586e-08
-3110351.562,1.318428197e-08
-3105468.75,1.318471434e-08
-3100585.938,1.332574554e-08
-3095703.125,1.34640958e-08
-3090820.312,1.351853165e-08
-3085937.5,1.368904815e-08
-3081054.688,1.384409932e-08
-3076171.875,1.408444194e-08
-3071289.062,1.429895918e-08
-3066406.25,1.348330642e-08
-3061523.438,1.32654693e-08
-3056640.625,1.324791613e-08
-3051757.812,1.34281602e-08
-3046875,1.326959571e-08
-3041992.188,1.330964522e-08
-3037109.375,1.309513208e-08
-3032226.562,1.306052017e-08
-3027343.75,1.324686318e-08
-3022460.938,1.338874285e-08
-3017578.125,1.341437348e-08
-3012695.312,1.345647161e-08
-3007812.5,1.390036754e-08
-3002929.688,1.371750645e-08
-2998046.875,1.419547225e-08
-2993164.062,1.459053723e-08
-2988281.25,1.50977512e-08
-2983398.438,1.493451385e-08
-2978515.625,1.37016897e-08
-2973632.812,1.381736007e-08
-2968750,1.400992153e-08
-2963867.188,1.434216413e-08
-2958984.375,1.446222436e-08
-2954101.562,1.466195814e-08
-2949218.75,1.450439144e-08
-2944335.938,1.426433988e-08
-2939453.125,1.430489481e-08
-2934570.312,1.458085112e-08
-2929687.5,1.477126402e-08
-2924804.688,1.52080129e-08
-2919921.875,1.55683249e-08
-2915039.062,1.621800674e-08
-2910156.25,1.698884654e-08
-2905273.438,1.750158285e-08
-2900390.625,1.882235772e-08
-2895507.812,1.714524856e-08
-2890625,1.560311346e-08
-2885742.188,1.472772116e-08
-2880859.375,1.405691107e-08
-2875976.562,1.376253442e-08
-2871093.75,1.376777275e-08
-2866210.938,1.38681593e-08
-2861328.125,1.426554031e-08
-2856445.312,1.441070703e-08
-2851562.5,1.415779957e-08
-2846679.688,1.415359024e-08
-2841796.875,1.392420647e-08
-2836914.062,1.3881378e-08
-2832031.25,1.377176765e-08
-2827148.438,1.378683562e-08
-2822265.625,1.427895243e-08
-2817382.812,1.560957147e-08
-2812500,1.57957435e-08
-2807617.188,1.499146087e-08
-2802734.375,1.403763886e-08
-2797851.562,1.330666636e-08
-2792968.75,1.336759806e-08
-2788085.938,1.31927931e-08
-2783203.125,1.343836134e-08
-2778320.312,1.324120844e-08
-2773437.5,1.379713747e-08
-2768554.688,1.398909415e-08
-2763671.875,1.339079849e-08
-2758789.062,1.413447697e-08
-2753906.25,1.346157077e-08
-2749023.438,1.398428869e-08
-2744140.625,1.402006542e-08
-2739257.812,1.362154374e-08
-2734375,1.411377019e-08
-2729492.188,1.464227349e-08
-2724609.375,1.575756121e-08
-2719726.562,1.557070491e-08
-2714843.75,1.403939567e-08
-2709960.938,1.344696536e-08
-2705078.125,1.331698332e-08
-2700195.312,1.330662306e-08
-2695312.5,1.330393054e-08
-2690429.688,1.354491844e-08
-2685546.875,1.342656774e-08
-2680664.062,1.325887181e-08
-2675781.25,1.327995581e-08
-2670898.438,1.3765101e-08
-2666015.625,1.350224825e-08
-2661132.812,1.3366914e-08
-2656250,1.329113364e-08
-2651367.188,1.350145599e-08
-2646484.375,1.375699106e-08
-2641601.562,1.404032379e-08
-2636718.75,1.460218329e-08
-2631835.938,1.482257674e-08
-2626953.125,1.406968674e-08
-2622070.312,1.335800543e-08
-2617187.5,1.341096572e-08
-2612304.688,1.339376508e-08
-2607421.875,1.316158903e-08
-2602539.062,1.324590769e-08
-2597656.25,1.32382399e-08
-2592773.438,1.329087433e-08
-2587890.625,1.318987099e-08
-2583007.812,1.335729062e-08
-2578125,1.351417587e-08
-2573242.188,1.343677039e-08
-2568359.375,1.323459448e-08
-2563476.562,1.312265141e-08
-2558593.75,1.318858726e-08
-2553710.938,1.339178488e-08
-2548828.125,1.370073119e-08
-2543945.312,1.387315502e-08
-2539062.5,1.364529866e-08
-2534179.688,1.35094489e-08
-2529296.875,1.329819947e-08
-2524414.062,1.31843272e-08
-2519531.25,1.323949059e-08
-2514648.438,1.313912768e-08
-2509765.625,1.325888997e-08
-2504882.812,1.30615229e-08
-2500000,1.308363369e-08
-2495117.188,1.312530393e-08
-2490234.375,1.319403575e-08
-2485351.562,1.331999159e-08
-2480468.75,1.317809454e-08
-2475585.938,1.323229297e-08
-2470703.125,1.33367042e-08
-2465820.312,1.33779775e-08
-2460937.5,1.360370212e-08
-2456054.688,1.366544624e-08
-2451171.875,1.323439123e-08
-2446289.062,1.299584383e-08
-2441406.25,1.311900155e-08
-2436523.438,1.333880532e-08
-2431640.625,1.342840967e-08
-2426757.812,1.328755548e-08
-2421875,1.334124681e-08
-2416992.188,1.350884657e-08
-2412109.375,1.340471649e-08
-2407226.562,1.349222161e-08
-2402343.75,1.371745324e-08
-2397460.938,1.381999912e-08
-2392578.125,1.39443941e-08
-2387695.312,1.414773319e-08
-2382812.5,1.427844523e-08
-2377929.688,1.482340769e-08
-2373046.875,1.49015752e-08
-2368164.062,1.434999847e-08
-2363281.25,1.386712854e-08
-2358398.438,1.384563412e-08
-2353515.625,1.366070741e-08
-2348632.812,1.497532093e-08
-2343750,1.851586693e-08
-2338867.188,2.319977729e-08
-2333984.375,2.658762244e-08
-2329101.562,2.730919623e-08
-2324218.75,3.110747417e-08
-2319335.938,4.394068241e-08
-2314453.125,6.371605723e-08
-2309570.312,7.679030495e-08
-2304687.5,7.891409836e-08
-2299804.688,6.880769306e-08
-2294921.875,5.650041984e-08
-2290039.062,5.191390937e-08
-2285156.25,5.092320878e-08
-2280273.438,4.649145538e-08
-2275390.625,3.721265344e-08
-2270507.812,2.716659192e-08
-2265625,2.185636172e-08
-2260742.188,2.303793412e-08
-2255859.375,2.671873503e-08
-2250976.562,2.725628378e-08
-2246093.75,2.460823419e-08
-2241210.938,2.082477734e-08
-2236328.125,1.797751673e-08
-2231445.312,1.650091762e-08
-2226562.5,1.556210378e-08
-2221679.688,1.512152159e-08
-2216796.875,1.452299416e-08
-2211914.062,1.419133224e-08
-2207031.25,1.39772492e-08
-2202148.438,1.475963034e-08
-2197265.625,1.571659248e-08
-2192382.812,1.544926382e-08
-2187500,1.407648739e-08
-2182617.188,1.367977371e-08
-2177734.375,1.351876234e-08
-2172851.562,1.344221404e-08
-2167968.75,1.359360835e-08
-2163085.938,1.344388286e-08
-2158203.125,1.344101192e-08
-2153320.312,1.313972937e-08
-2148437.5,1.321351893e-08
-2143554.688,1.355458793e-08
-2138671.875,1.330231724e-08
-2133789.062,1.337624182e-08
-2128906.25,1.346832816e-08
-2124023.438,1.343702424e-08
-2119140.625,1.353672454e-08
-2114257.812,1.413607126e-08
-2109375,1.50331609e-08
-2104492.188,1.470255092e-08
-2099609.375,1.417213359e-08
-2094726.562,1.370817677e-08
-2089843.75,1.334127147e-08
-2084960.938,1.3176702e-08
-2080078.125,1.337099501e-08
-2075195.312,1.307063804e-08
-2070312.5,1.306283611e-08
-2065429.688,1.318355392e-08
-2060546.875,1.339268375e-08
-2055664.062,1.341528754e-08
-2050781.25,1.338394711e-08
-2045898.438,1.330108181e-08
-2041015.625,1.305678053e-08
-2036132.812,1.326550119e-08
-2031250,1.355665765e-08
-2026367.188,1.388198648e-08
-2021484.375,1.43062207e-08
-2016601.562,1.41133289e-08
-2011718.75,1.383065023e-08
-2006835.938,1.374336729e-08
-2001953.125,1.620537288e-08
-1997070.312,2.657566347e-08
-1992187.5,1.735364519e-08
-1987304.688,1.344629997e-08
-1982421.875,1.31929165e-08
-1977539.062,1.331549226e-08
-1972656.25,1.342783786e-08
-1967773.438,1.334554166e-08
-1962890.625,1.336914443e-08
-1958007.812,1.32943978e-08
-1953125,1.328359644e-08
-1948242.188,1.338905738e-08
-1943359.375,1.320525796e-08
-1938476.562,1.338796931e-08
-1933593.75,1.366362786e-08
-1928710.938,1.349381515e-08
-1923828.125,1.290532463e-08
-1918945.312,1.299485811e-08
-1914062.5,1.314892248e-08
-1909179.688,1.313354512e-08
-1904296.875,1.3216944e-08
-1899414.062,1.303803704e-08
-1894531.25,1.292433332e-08
-1889648.438,1.306188539e-08
-1884765.625,1.318963268e-08
-1879882.812,1.331790323e-08
-1875000,1.318460565e-08
-1870117.188,1.303352715e-08
-1865234.375,1.324162491e-08
-1860351.562,1.32276573e-08
-1855468.75,1.369830608e-08
-1850585.938,1.355320931e-08
-1845703.125,1.342429347e-08
-1840820.312,1.347262668e-08
-1835937.5,1.317622484e-08
-1831054.688,1.308285827e-08
-1826171.875,1.31395751e-08
-1821289.062,1.310224959e-08
-1816406.25,1.307720177e-08
-1811523.438,1.321432691e-08
-1806640.625,1.304414517e-08
-1801757.812,1.305654158e-08
-1796875,1.314200215e-08
-1791992.188,1.317971538e-08
-1787109.375,1.302048713e-08
-1782226.562,1.334480845e-08
-1777343.75,1.339994725e-08
-1772460.938,1.35598381e-08
-1767578.125,1.342165754e-08
-1762695.312,1.374250805e-08
-1757812.5,1.423609365e-08
-1752929.688,1.426431845e-08
-1748046.875,1.405556063e-08
-1743164.062,1.388900725e-08
-1738281.25,1.412144204e-08
-1733398.438,1.473437084e-08
-1728515.625,1.529558684e-08
-1723632.812,1.635336129e-08
-1718750,1.697186734e-08
-1713867.188,1.648602371e-08
-1708984.375,1.485120948e-08
-1704101.562,1.4486533e-08
-1699218.75,1.61518131e-08
-1694335.938,1.942598734e-08
-1689453.125,2.157940613e-08
-1684570.312,2.085544701e-08
-1679687.5,1.962950675e-08
-1674804.688,1.839251324e-08
-1669921.875,1.824244928e-08
-1665039.062,1.800445483e-08
-1660156.25,1.635581261e-08
-1655273.438,1.510708375e-08
-1650390.625,1.461736416e-08
-1645507.812,1.382396112e-08
-1640625,1.347270294e-08
-1635742.188,1.34371455e-08
-1630859.375,1.325309237e-08
-1625976.562,1.339288715e-08
-1621093.75,1.333019256e-08
-1616210.938,1.320149444e-08
-1611328.125,1.338481014e-08
-1606445.312,1.369646844e-08
-1601562.5,1.367710665e-08
-1596679.688,1.383278615e-08
-1591796.875,1.360637739e-08
-1586914.062,1.36540817e-08
-1582031.25,1.438205888e-08
-1577148.438,1.42645408e-08
-1572265.625,1.362415263e-08
-1567382.812,1.335956871e-08
-1562500,1.328707006e-08
-1557617.188,1.332789687e-08
-1552734.375,1.3312207e-08
-1547851.562,1.319577933e-08
-1542968.75,1.321562888e-08
-1538085.938,1.330100006e-08
-1533203.125,1.300447223e-08
-1528320.312,1.287760876e-08
-1523437.5,1.335880943e-08
-1518554.688,1.336244414e-08
-1513671.875,1.344938534e-08
-1508789.062,1.385080909e-08
-1503906.25,1.380664691e-08
-1499023.438,1.486342611e-08
-1494140.625,1.598531013e-08
-1489257.812,1.586762404e-08
-1484375,1.675014136e-08
-1479492.188,1.819066284e-08
-1474609.375,2.186053417e-08
-1469726.562,2.453516786e-08
-1464843.75,2.303946888e-08
-1459960.938,1.930691622e-08
-1455078.125,1.573197959e-08
-1450195.312,1.412464257e-08
-1445312.5,1.385898568e-08
-1440429.688,1.34184019e-08
-1435546.875,1.317313773e-08
-1430664.062,1.328708256e-08
-1425781.25,1.356053504e-08
-1420898.438,1.363785591e-08
-1416015.625,1.368971158e-08
