Amplitude (dBm)
-8.601911266999999839e+01
-8.591320930000000544e+01
-8.623298558999999841e+01
-8.541057037000000207e+01
-8.591620041999999557e+01
-8.547917651000000205e+01
-8.587148557000000437e+01
-8.603114560999999583e+01
-8.610768745999999396e+01
-8.609731800000000135e+01
-8.600778352000000382e+01
-8.555561573999999325e+01
-8.513875502999999867e+01
-8.558111476999999923e+01
-8.572706721000000130e+01
-8.591541257999999459e+01
-8.579609684000000414e+01
-8.637221719999999436e+01
-8.607921346000000540e+01
-8.607855225000000132e+01
-8.644468937000000608e+01
-8.570511362999999960e+01
-8.573938230000000260e+01
-8.581207252000000096e+01
-8.598728205000000457e+01
-8.562858803999999679e+01
-8.491164267999999993e+01
-8.562193394999999896e+01
-8.575732625999999925e+01
-8.537868638000000487e+01
-8.546243348000000140e+01
-8.498036853000000690e+01
-8.564869083000000671e+01
-8.542337560999999369e+01
-8.538518854999999519e+01
-8.576115172999999459e+01
-8.571202576999999678e+01
-8.578496957000000123e+01
-8.612349820000000022e+01
-8.613920772000000170e+01
-8.541008422999999539e+01
-8.484249966000000143e+01
-8.532632130000000359e+01
-8.518186609999999348e+01
-8.510836068999999782e+01
-8.525939716999999973e+01
-8.587555521999999542e+01
-8.525979818000000421e+01
-8.574940739999999550e+01
-8.593076399000000265e+01
-8.488602421000000220e+01
-8.504254677999999501e+01
-8.553547059999999647e+01
-8.493978948999999545e+01
-8.498790520999999387e+01
-8.611020331000000283e+01
-8.546331299000000570e+01
-8.577230796000000623e+01
-8.575745673000000124e+01
-8.530646575999999470e+01
-8.431435363999999311e+01
-8.454883112999999639e+01
-8.423393556999999987e+01
-8.327638582000000156e+01
-8.286099197999999433e+01
-8.157676739000000055e+01
-8.077814035999999476e+01
-7.997104296000000545e+01
-7.895033196999999348e+01
-7.871547572000000059e+01
-7.861364190999999835e+01
-7.876761541999999849e+01
-7.937106962000000010e+01
-7.988110525000000450e+01
-8.005095613999999671e+01
-8.102497777000000667e+01
-8.158813114999999527e+01
-8.269936601000000564e+01
-8.350797812000000420e+01
-8.412112915000000157e+01
-8.558460911999999610e+01
-8.585400011000000120e+01
-8.590879664000000560e+01
-8.608349112999999875e+01
-8.591569533000000547e+01
-8.576433695999999429e+01
-8.613948345000000018e+01
-8.613735574999999756e+01
-8.630364237999999943e+01
-8.598288990999999726e+01
-8.539549698000000433e+01
-8.443425258000000611e+01
-8.361237773000000573e+01
-8.285827324000000260e+01
-8.182188383000000442e+01
-8.073932401999999797e+01
-8.000305394999999464e+01
-7.930715462000000571e+01
-7.864195422999999607e+01
-7.808745136999999659e+01
-7.777172629999999742e+01
-7.846220526999999834e+01
-7.892172071999999616e+01
-7.964850488999999811e+01
-8.043417936000000168e+01
-8.115961477999999829e+01
-8.190674728999999843e+01
-8.259308110000000624e+01
-8.303133655000000601e+01
-8.346162008999999671e+01
-8.442184776999999940e+01
-8.469419412999999963e+01
-8.488353327000000093e+01
-8.540834141999999929e+01
-8.507228390999999590e+01
-8.493556832000000156e+01
-8.506689172999999471e+01
-8.460600058999999362e+01
-8.523555878000000519e+01
-8.515471458999999754e+01
-8.476595824000000334e+01
-8.411719779999999957e+01
-8.374677101000000334e+01
-8.362721358000000293e+01
-8.258922101999999654e+01
-8.176769208000000333e+01
-8.129612715999999750e+01
-8.029374248000000591e+01
-8.059886376999999413e+01
-8.031654405000000452e+01
-7.980612777999999707e+01
-8.016987688000000389e+01
-8.077156881999999882e+01
-8.097043168000000435e+01
-8.111701850000000036e+01
-8.249666109000000347e+01
-8.393571004000000357e+01
-8.420401133000000016e+01
-8.524856196999999725e+01
-8.518717109000000676e+01
-8.572325431000000151e+01
-8.714719209999999805e+01
-8.632736407999999528e+01
-8.602189871000000210e+01
-8.634506100000000117e+01
-8.604163803000000144e+01
-8.609561252999999681e+01
-8.590267439000000138e+01
-8.583314728000000571e+01
-8.589221281999999746e+01
-8.593629266000000655e+01
-8.553261012999999480e+01
-8.579837813999999696e+01
-8.627665539000000194e+01
-8.607219564999999761e+01
-8.573145268000000385e+01
-8.586819649000000254e+01
-8.528027066999999306e+01
-8.497278681000000233e+01
-8.534434272000000021e+01
-8.588183857999999304e+01
-8.617090358999999467e+01
-8.616864911999999777e+01
-8.664674612999999681e+01
-8.640154916000000185e+01
-8.645131541000000652e+01
-8.616288199999999620e+01
-8.573060372999999856e+01
-8.546331324999999879e+01
-8.599639582999999732e+01
-8.646621883999999625e+01
-8.657883728000000190e+01
-8.623818789999999979e+01
-8.623811917999999821e+01
-8.586473522000000003e+01
-8.593359560999999758e+01
-8.647782775999999672e+01
-8.635550901000000579e+01
-8.574020984000000567e+01
-8.562830918999999597e+01
-8.595975038000000268e+01
-8.609521530000000666e+01
-8.633755410999999924e+01
-8.605643399000000215e+01
-8.587121654999999976e+01
-8.530350425999999686e+01
-8.538664337000000160e+01
-8.555087303000000531e+01
-8.551001325000000008e+01
-8.573835114999999973e+01
-8.630605106000000148e+01
-8.589333623999999645e+01
-8.602713887999999542e+01
-8.566898132000000032e+01
-8.620190300000000150e+01
-8.587809051000000693e+01
-8.509086917999999855e+01
-8.523822268000000690e+01
-8.511091591000000278e+01
-8.544250040000000013e+01
-8.587843768000000466e+01
-8.608702924000000678e+01
-8.589479656999999690e+01
-8.557483019000000013e+01
-8.565997781000000089e+01
-8.604465088999999978e+01
-8.559388321999999505e+01
-8.581875897000000464e+01
-8.566640099999999336e+01
-8.535985005000000569e+01
-8.568074894999999458e+01
-8.567589574000000141e+01
-8.620232869999999537e+01
-8.567126242999999874e+01
-8.567105634000000691e+01
-8.598145030999999960e+01
-8.557394336999999496e+01
-8.522433515000000170e+01
-8.567753335999999820e+01
-8.545731446000000631e+01
-8.566092711000000293e+01
-8.568674921999999583e+01
-8.553320730999999455e+01
-8.607847042999999587e+01
-8.527258711999999719e+01
-8.516616609999999810e+01
-8.568901658000000054e+01
-8.575236390000000597e+01
-8.491657616999999902e+01
-8.494600499999999954e+01
-8.502352322999999501e+01
-8.480366981000000237e+01
-8.484922315999999398e+01
-8.568420077000000390e+01
-8.520659259999999335e+01
-8.511316526999999610e+01
-8.503917973999999447e+01
-8.508704520000000571e+01
-8.527132480000000214e+01
-8.587279316000000051e+01
-8.555988643999999965e+01
-8.529417211000000520e+01
-8.614960684999999785e+01
-8.621519677999999942e+01
-8.557564958000000388e+01
-8.550830236000000184e+01
-8.586498641999999393e+01
-8.536513743999999804e+01
-8.523194884000000116e+01
-8.495495653999999774e+01
-8.508662719999999524e+01
-8.445859276999999565e+01
-8.493900399999999706e+01
-8.434007696999999837e+01
-8.469357379000000208e+01
-8.498679574000000514e+01
-8.472585383000000547e+01
-8.467052766000000474e+01
-8.368546668000000466e+01
-8.319084660999999414e+01
-8.288317202000000350e+01
-8.219879546999999320e+01
-8.248100264999999354e+01
-8.202657784999999535e+01
-8.142059749999999951e+01
-8.155455265000000509e+01
-8.155070603000000062e+01
-8.174807531999999810e+01
-8.221860017000000198e+01
-8.265747598999999468e+01
-8.308951367999999604e+01
-8.305357426999999859e+01
-8.325332065999999998e+01
-8.358433150999999839e+01
-8.406927425000000653e+01
-8.499651806999999337e+01
-8.422987743000000194e+01
-8.496726533999999731e+01
-8.467815966999999944e+01
-8.481316633999999510e+01
-8.431972806000000276e+01
-8.440555675000000235e+01
-8.463971227000000397e+01
-8.486938668999999891e+01
-8.523295765000000301e+01
-8.471904062999999496e+01
-8.513603998000000672e+01
-8.478810756999999398e+01
-8.471669692999999768e+01
-8.443730055000000334e+01
-8.298551487000000293e+01
-8.223919628000000159e+01
-8.090163046000000691e+01
-7.975883856999999466e+01
-7.886738524999999811e+01
-7.790509432000000345e+01
-7.698956352000000436e+01
-7.611371982000000003e+01
-7.570882928000000334e+01
-7.518791631000000564e+01
-7.464591771000000620e+01
-7.486823547999999562e+01
-7.509826680999999837e+01
-7.546449343999999826e+01
-7.641101344999999867e+01
-7.747783028000000627e+01
-7.936803500000000611e+01
-8.067643766999999855e+01
-8.214308282999999733e+01
-8.303159164000000203e+01
-8.406937476000000231e+01
-8.453110997000000282e+01
-8.514420191000000671e+01
-8.512819034999999701e+01
-8.540656493000000182e+01
-8.537557479000000171e+01
-8.607221316000000400e+01
-8.580716083999999455e+01
-8.573725803000000667e+01
-8.533614839000000529e+01
-8.577971080999999742e+01
-8.565761349999999652e+01
-8.513337092000000439e+01
-8.550822458000000381e+01
-8.529851109999999892e+01
-8.528354998000000364e+01
-8.508045998000000054e+01
-8.498749313000000427e+01
-8.464500047999999310e+01
-8.502183100000000593e+01
-8.489905349000000001e+01
-8.530306194000000630e+01
-8.487543127000000709e+01
-8.452474033000000020e+01
-8.440467538000000047e+01
-8.501660415000000626e+01
-8.500230224000000590e+01
-8.482891689999999585e+01
-8.484614048999999625e+01
-8.530120406999999716e+01
-8.598329880999999375e+01
-8.567426724999999976e+01
-8.545555335000000241e+01
-8.530619326999999430e+01
-8.557008231000000364e+01
-8.600469123000000593e+01
-8.619196549000000118e+01
-8.589313631000000271e+01
-8.526334780000000535e+01
-8.557674434999999846e+01
-8.585786450999999886e+01
-8.605796313000000453e+01
-8.643949800000000039e+01
-8.543008817000000477e+01
-8.572068858999999463e+01
-8.631873656999999866e+01
-8.643496964999999932e+01
-8.546950934000000188e+01
-8.530370150999999623e+01
-8.571604935000000580e+01
-8.543608179000000291e+01
-8.546748039000000574e+01
-8.557920257000000674e+01
-8.518263385000000198e+01
-8.526371430999999745e+01
-8.449575785000000394e+01
-8.408828778999999543e+01
-8.302341339999999548e+01
-8.162030805000000555e+01
-8.038612032000000340e+01
-7.891616541000000495e+01
-7.777618395999999734e+01
-7.669511583000000599e+01
-7.610047602000000211e+01
-7.589417760000000612e+01
-7.570417118999999673e+01
-7.575291326999999342e+01
-7.596746833000000265e+01
-7.623064893000000097e+01
-7.704082248000000277e+01
-7.825069358999999736e+01
-7.941873798999999678e+01
-8.064076570999999660e+01
-8.243443985000000396e+01
-8.334979751000000192e+01
-8.437479713000000459e+01
-8.479858471999999381e+01
-8.527753930000000082e+01
-8.531279075000000489e+01
-8.494870611000000338e+01
-8.527961154000000477e+01
-8.497845508000000336e+01
-8.303168811999999832e+01
-8.192370513999999559e+01
-8.036233543000000168e+01
-7.901372956000000158e+01
-7.765482213999999317e+01
-7.683089701999999477e+01
-7.632019529000000091e+01
-7.579311586999999406e+01
-7.557603670999999679e+01
-7.517119411000000184e+01
-7.573818144999999902e+01
-7.668973124999999413e+01
-7.733985696999999959e+01
-7.886783226000000013e+01
-7.979148225000000139e+01
-8.103995926999999710e+01
-8.205555017000000362e+01
-8.351746418000000460e+01
-8.480609069999999861e+01
-8.458466690000000199e+01
-8.480893910999999719e+01
-8.485373196999999834e+01
-8.517077475000000675e+01
-8.528090464000000281e+01
-8.574418002000000172e+01
-8.563398528000000454e+01
-8.514203564000000313e+01
-8.523539920000000336e+01
-8.600976239999999962e+01
-8.584603232999999989e+01
-8.590563360999999531e+01
-8.574844190999999682e+01
-8.585517305000000476e+01
-8.626225325999999427e+01
-8.605694687999999815e+01
-8.605966945000000123e+01
-8.561086269999999843e+01
-8.529748514000000625e+01
-8.597770432000000085e+01
-8.572286819999999352e+01
-8.610931750999999679e+01
-8.593277654999999982e+01
-8.560989659999999901e+01
-8.545877407999999775e+01
-8.588346490000000699e+01
-8.590788883999999825e+01
-8.602322748000000274e+01
-8.558231911999999397e+01
-8.603346700999999541e+01
-8.624394386999999540e+01
-8.607569379999999626e+01
-8.614229573999999445e+01
-8.601797969000000421e+01
-8.648977035999999430e+01
-8.661432474999999442e+01
-8.585101933999999346e+01
-8.608116022000000100e+01
-8.618435178999999380e+01
-8.582998229999999751e+01
-8.588898093999999617e+01
-8.581467234999999505e+01
-8.597134058999999695e+01
-8.583259857999999554e+01
-8.571380822999999793e+01
-8.653753190000000473e+01
-8.672614964999999643e+01
-8.613234570000000190e+01
-8.581625366000000099e+01
-8.623923467999999559e+01
-8.655236958000000413e+01
-8.578563096999999971e+01
-8.563614762000000269e+01
-8.626758433999999909e+01
-8.598499261999999987e+01
-8.562861189999999567e+01
-8.544623540999999989e+01
-8.553781449999999609e+01
-8.606315564000000506e+01
-8.611786410999999930e+01
-8.566713869999999531e+01
-8.600443423000000109e+01
-8.558014774000000102e+01
-8.593062222000000361e+01
-8.583990443000000425e+01
-8.575081504000000621e+01
-8.587642191000000480e+01
-8.644974023999999702e+01
-8.687097350000000517e+01
-8.578432838999999888e+01
-8.556821949999999788e+01
-8.649072114999999883e+01
-8.610908419000000436e+01
-8.611037726000000703e+01
-8.572821673999999348e+01
-8.532108379999999670e+01
-8.461763403000000494e+01
-8.325868422000000635e+01
-8.139445919000000629e+01
-8.002065679999999759e+01
-7.804388156999999637e+01
-7.594015702999999462e+01
-7.384979801000000066e+01
-7.202761239999999532e+01
-7.085111286000000064e+01
-6.932395571000000700e+01
-6.823361330999999552e+01
-6.747544886000000020e+01
-6.702082710999999904e+01
-6.698811080000000118e+01
-6.719417567000000702e+01
-6.757728785000000471e+01
-6.837267939999999555e+01
-6.937189750999999660e+01
-7.082165482000000623e+01
-7.220602223000000208e+01
-7.408992824000000610e+01
-7.571584298999999874e+01
-7.806635961000000634e+01
-8.007405638000000181e+01
-8.245760833999999306e+01
-8.378095331000000101e+01
-8.506236807999999883e+01
-8.533984673000000498e+01
-8.563812771000000623e+01
-8.555721918000000414e+01
-8.586140851999999768e+01
-8.591885996999999975e+01
-8.646579416000000151e+01
-8.697820414999999628e+01
-8.689116778999999724e+01
-8.695789293999999359e+01
-8.644140586999999698e+01
-8.672145390999999393e+01
-8.665991388000000484e+01
-8.692479801000000350e+01
-8.633329455999999880e+01
-8.616148210000000063e+01
-8.598847919000000672e+01
-8.590953498000000366e+01
-8.547091826999999853e+01
-8.528660596000000282e+01
-8.502093347999999651e+01
-8.442307474999999783e+01
-8.377537990000000434e+01
-8.350796606000000111e+01
-8.332660957000000224e+01
-8.366835270999999352e+01
-8.338236071000000038e+01
-8.384765536000000452e+01
-8.456058554000000527e+01
-8.462087796000000139e+01
-8.531447348999999747e+01
-8.525470033000000569e+01
-8.568539900000000387e+01
-8.598513809000000663e+01
-8.606803938000000187e+01
-8.637166170000000420e+01
-8.662977116999999794e+01
-8.622818211000000588e+01
-8.629227919000000213e+01
-8.591174282000000062e+01
-8.631507611000000679e+01
-8.640090945999999406e+01
-8.615387013000000138e+01
-8.613017453999999873e+01
-8.677728338999999380e+01
-8.674414831999999365e+01
-8.710678249999999423e+01
-8.634142461999999796e+01
-8.570933404999999539e+01
-8.615410430000000019e+01
-8.616380993999999305e+01
-8.625308800999999903e+01
-8.582794404999999927e+01
-8.563613673000000404e+01
-8.563748542999999813e+01
-8.533886748000000466e+01
-8.490329841000000499e+01
-8.434832561999999712e+01
-8.450029858000000615e+01
-8.440083864000000347e+01
-8.408315478000000098e+01
-8.437108132999999555e+01
-8.419942568000000449e+01
-8.410710955999999783e+01
-8.434430577999999912e+01
-8.430784952999999859e+01
-8.458151743999999894e+01
-8.521678097000000207e+01
-8.609167616000000578e+01
-8.611105637000000002e+01
-8.611803684999999575e+01
-8.584450712999999666e+01
-8.621767579000000126e+01
-8.578554225000000599e+01
-8.570432981000000439e+01
-8.618090299000000698e+01
-8.551490970999999774e+01
-8.568474768999999469e+01
-8.434293322000000614e+01
-8.306038967000000639e+01
-8.171009012000000382e+01
-8.057946047999999450e+01
-7.920966862999999591e+01
-7.795136424000000375e+01
-7.728582419999999331e+01
-7.621412309999999479e+01
-7.549876928000000476e+01
-7.578163136000000577e+01
-7.654798764000000233e+01
-7.664409544999999468e+01
-7.709392551000000537e+01
-7.782966786000000070e+01
-7.901349801000000639e+01
-8.007472534000000053e+01
-8.136306856999999582e+01
-8.207739243000000329e+01
-8.352100611999999558e+01
-8.447646996999999658e+01
-8.503597988999999302e+01
-8.525606100000000254e+01
-8.602482134000000258e+01
-8.624898686999999597e+01
-8.656290531999999871e+01
-8.656016868999999758e+01
-8.635775092999999458e+01
-8.668032295000000431e+01
-8.670969725000000494e+01
-8.627621684999999729e+01
-8.680392913000000021e+01
-8.659696314999999345e+01
-8.658880824000000587e+01
-8.622194274000000291e+01
-8.623153863999999658e+01
-8.668708157999999742e+01
-8.627832433000000378e+01
-8.685967162999999402e+01
-8.694914416000000301e+01
-8.679384405000000413e+01
-8.666616179000000386e+01
-8.627260943000000282e+01
-8.611273452000000361e+01
-8.632134229999999775e+01
-8.639260498999999527e+01
-8.717670350000000212e+01
-8.647959029999999814e+01
-8.614722930000000645e+01
-8.604969110000000398e+01
-8.627168457999999873e+01
-8.636827732000000424e+01
-8.605292509000000223e+01
-8.647044253999999341e+01
-8.641120103000000086e+01
-8.637863287000000412e+01
-8.671718751000000225e+01
-8.703134808999999450e+01
-8.653405300999999383e+01
-8.663816952000000526e+01
-8.698475170000000389e+01
-8.649583649999999579e+01
-8.673222155000000555e+01
-8.674272283000000527e+01
-8.689801649999999711e+01
-8.662976591999999698e+01
-8.672385260999999446e+01
-8.633779753999999684e+01
-8.643662526999999329e+01
-8.687533383000000242e+01
-8.686598331999999800e+01
-8.654075636000000316e+01
-8.671394865999999979e+01
-8.631491518999999357e+01
-8.579586512000000198e+01
-8.582242350999999303e+01
-8.612658476999999380e+01
-8.641114849000000220e+01
-8.653496113999999295e+01
-8.562548400000000015e+01
-8.518150558000000672e+01
-8.585388598000000115e+01
-8.563641205999999784e+01
-8.524823503000000358e+01
-8.411600740000000087e+01
-8.334308604000000287e+01
-8.303683845999999846e+01
-8.245910723999999448e+01
-8.210899118999999757e+01
-8.158373534000000404e+01
-8.099423396999999625e+01
-8.116172849000000156e+01
-8.187186035999999945e+01
-8.260042377999999985e+01
-8.340260849000000576e+01
-8.384794736000000626e+01
-8.450352103999999542e+01
-8.514969596000000251e+01
-8.574165657000000351e+01
-8.539202292000000227e+01
-8.597797185999999670e+01
-8.614932853000000534e+01
-8.637168764000000465e+01
-8.657340277999999500e+01
-8.667379554999999414e+01
-8.599934394000000282e+01
-8.638621709000000237e+01
-8.639607221999999354e+01
-8.675889872000000480e+01
-8.647499052000000574e+01
-8.705011143999999490e+01
-8.698375658000000499e+01
-8.709782151999999655e+01
-8.666801594999999736e+01
-8.583360190000000500e+01
-8.625286540000000457e+01
-8.613724412000000541e+01
-8.635689761999999803e+01
-8.625548172000000591e+01
-8.599007389999999873e+01
-8.607137801000000366e+01
-8.641347994000000199e+01
-8.596872788000000298e+01
-8.577333160000000589e+01
-8.601050311999999565e+01
-8.631757387999999764e+01
